timestamp,logLevel,pid,tid,tag,message
2025-09-25T15:20:21.909000,INFO,970,6617,FTC,Phase=RampUp Target=253.4941487799999 Vel=240.0 V=12.904 A=273.0
2025-09-25T15:20:21.921000,INFO,970,6617,FTC,Phase=RampUp Target=255.1886505399999 Vel=260.0 V=12.904 A=273.0
2025-09-25T15:20:21.932000,INFO,970,6617,FTC,Phase=RampUp Target=256.87567993999994 Vel=280.0 V=12.904 A=262.0
2025-09-25T15:20:21.944000,INFO,970,6617,FTC,Phase=RampUp Target=258.46181007999996 Vel=260.0 V=12.908 A=255.0
2025-09-25T15:20:21.957000,INFO,970,6617,FTC,Phase=RampUp Target=260.17289021999994 Vel=280.0 V=12.904 A=262.0
2025-09-25T15:20:21.973000,INFO,970,6617,FTC,Phase=RampUp Target=261.84542374 Vel=280.0 V=12.904 A=255.0
2025-09-25T15:20:21.985000,INFO,970,6617,FTC,Phase=RampUp Target=264.0479331399999 Vel=260.0 V=12.908 A=236.0
2025-09-25T15:20:21.999000,INFO,970,6617,FTC,Phase=RampUp Target=265.76040166000007 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.014000,INFO,970,6617,FTC,Phase=RampUp Target=267.73105929999997 Vel=280.0 V=12.908 A=255.0
2025-09-25T15:20:22.026000,INFO,970,6617,FTC,Phase=RampUp Target=269.8316078199999 Vel=260.0 V=12.904 A=247.0
2025-09-25T15:20:22.039000,INFO,970,6617,FTC,Phase=RampUp Target=271.47033134 Vel=280.0 V=12.904 A=251.0
2025-09-25T15:20:22.052000,INFO,970,6617,FTC,Phase=RampUp Target=273.41481486000004 Vel=280.0 V=12.904 A=251.0
2025-09-25T15:20:22.066000,INFO,970,6617,FTC,Phase=RampUp Target=275.17522176 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.078000,INFO,970,6617,FTC,Phase=RampUp Target=277.07789189999994 Vel=280.0 V=12.904 A=251.0
2025-09-25T15:20:22.089000,INFO,970,6617,FTC,Phase=RampUp Target=278.7600212999999 Vel=280.0 V=12.908 A=236.0
2025-09-25T15:20:22.103000,INFO,970,6617,FTC,Phase=RampUp Target=280.40854481999986 Vel=280.0 V=12.908 A=244.0
2025-09-25T15:20:22.117000,INFO,970,6617,FTC,Phase=RampUp Target=282.2994958400001 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.131000,INFO,970,6617,FTC,Phase=RampUp Target=284.20743347999985 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.147000,INFO,970,6617,FTC,Phase=RampUp Target=286.20667449999996 Vel=260.0 V=12.908 A=244.0
2025-09-25T15:20:22.159000,INFO,970,6617,FTC,Phase=RampUp Target=288.44887389999985 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.171000,INFO,970,6617,FTC,Phase=RampUp Target=290.13333079999984 Vel=280.0 V=12.904 A=247.0
2025-09-25T15:20:22.188000,INFO,970,6617,FTC,Phase=RampUp Target=291.8004334399999 Vel=280.0 V=12.908 A=236.0
2025-09-25T15:20:22.200000,INFO,970,6617,FTC,Phase=RampUp Target=294.26872696000004 Vel=280.0 V=12.904 A=240.0
